CRASH_ID,UNIT_NBR,UNIT_DESC_ID,VEH_PARKED_FL,VEH_HNR_FL,VEH_LIC_STATE_ID,VIN,VEH_MOD_YEAR,VEH_COLOR_ID,VEH_MAKE_ID,VEH_MOD_ID,VEH_BODY_STYL_ID,EMER_RESPNDR_FL,OWNR_ZIP,FIN_RESP_PROOF_ID,FIN_RESP_TYPE_ID,VEH_DMAG_AREA_1_ID,VEH_DMAG_SCL_1_ID,FORCE_DIR_1_ID,VEH_DMAG_AREA_2_ID,VEH_DMAG_SCL_2_ID,FORCE_DIR_2_ID,VEH_INVENTORIED_FL,VEH_TRANSP_NAME,VEH_TRANSP_DEST,CONTRIB_FACTR_1_ID,CONTRIB_FACTR_2_ID,CONTRIB_FACTR_P1_ID,VEH_TRVL_DIR_ID,FIRST_HARM_EVT_INV_ID,INCAP_INJRY_CNT,NONINCAP_INJRY_CNT,POSS_INJRY_CNT,NON_INJRY_CNT,UNKN_INJRY_CNT,TOT_INJRY_CNT,DEATH_CNT
14839404,3,MOTOR VEHICLE,N,N,TX,4T4BE46K27R011161,2007,BGE,TOYOTA,CAMRY,"PASSENGER CAR, 4-DOOR",N,77040,1,LIABILITY INSURANCE POLICY,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,11,NA,NA,NA,N,DRIVER,DRIVEN,NONE,NA,NA,EAST,N,0,0,0,3,0,0,0
14839435,1,MOTOR VEHICLE,N,N,TX,1GKEC16Z92J317544,2002,WHI,GMC,YUKON,SPORT UTILITY VEHICLE,N,78209,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 3,1,NA,NA,NA,N,RICHARDS TOWING,GROWDON POUND,FAILED TO DRIVE IN SINGLE LANE,UNDER INFLUENCE - ALCOHOL,NA,WEST,Y,0,0,0,1,0,0,0
14839442,1,MOTOR VEHICLE,N,N,TX,4A4AP3AUXFE004449,NA,BLK,MITSUBISHI,OUTLANDER,"PASSENGER CAR, 4-DOOR",N,78202,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 3,1,NA,NA,NA,N,RICHARDS TOWING,GROWDON POUND,HAD BEEN DRINKING,NA,NA,NORTHEAST,Y,0,0,0,1,0,0,0
14839472,1,MOTOR VEHICLE,N,N,TX,KNDPB3A23B7151189,NA,BRO,KIA,SPORTAGE,SPORT UTILITY VEHICLE,N,77521,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,UNDERCARRIAGE DAMAGE ONLY,NO DAMAGE,12,N,HWY 90 WRECKER,5552 N. MAIN  PH# (832) 475-5776,FAILED TO DRIVE IN SINGLE LANE,DRIVER INATTENTION,NA,NORTHEAST,Y,0,0,0,1,0,0,0
14839510,1,MOTOR VEHICLE,N,N,TX,3GNEC16T5YG221290,2000,WHI,CHEVROLET,C1500 SUBURBAN,SPORT UTILITY VEHICLE,N,75143,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 5,12,NA,NA,NA,,ISAACS,WRECKER LOT,FAILED TO CONTROL SPEED,NA,FATIGUED OR ASLEEP,NORTHEAST,Y,0,0,0,1,0,0,0
14839510,2,MOTOR VEHICLE,N,N,TX,3D7HA18N42G153507,2002,BLK,DODGE,RAM 1500,PICKUP,N,75709,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,NA,NA,NA,N,DRIVEN FROM SCENE,,NONE,NA,NA,NORTHEAST,Y,0,0,0,1,0,0,0
14839517,1,MOTOR VEHICLE,N,N,TX,1FAFP53SXXA122861,1999,BLU,FORD,TAURUS,"PASSENGER CAR, 4-DOOR",N,75237,2,NA,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,1,NA,NA,NA,N,RON'S TOWING SERVICE,"212 W PARKWAY, DENTON, TX 76201",UNDER INFLUENCE - ALCOHOL,FAILED TO DRIVE IN SINGLE LANE,NA,SOUTH,Y,0,0,0,1,0,0,0
14839519,1,MOTOR VEHICLE,N,N,TX,1GCRCREC9EZ406464,NA,SIL,CHEVROLET,SILVERADO,PICKUP,N,78114,1,PROOF OF LIABILITY INSURANCE,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 4,2,LEFT SIDE AND TOP DAMAGE ROLLOVER EFFECTS,DAMAGED 2,9,N,RICKS TOWING,"120 LONE STAR,  FLORESVILLE TX",UNSAFE SPEED,NA,NA,NORTHEAST,Y,0,0,0,1,0,0,0
14839551,1,MOTOR VEHICLE,N,N,TX,1FTSW31F4YED99974,2000,SIL,FORD,F350,PICKUP,N,78220,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,1,NA,NA,NA,N,MISSION TOWING,GROWDON POUND,FAILED TO CONTROL SPEED,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14839561,1,MOTOR VEHICLE,N,Y,TX,JN8AR05S2WW245736,1998,WHI,NISSAN,PATHFINDER,SPORT UTILITY VEHICLE,N,75062,1,LIABILITY INSURANCE POLICY,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,12,NA,NA,NA,Y,PRO TOW WRECKER,IRVING AUTO POUND,FAILED TO DRIVE IN SINGLE LANE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14839615,1,MOTOR VEHICLE,N,N,TX,JTDKB20U977576219,2007,RED,TOYOTA,PRIUS,"PASSENGER CAR, 4-DOOR",N,78245,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,Y,TEXAS TOWING,422 STEVES,TURNED IMPROPERLY - WIDE RIGHT,NA,UNDER INFLUENCE - DRUG,SOUTH,Y,0,0,0,1,0,0,0
14839615,2,MOTOR VEHICLE,N,N,TX,1C3CCCBG1FN505206,NA,WHI,CHRYSLER,200,"PASSENGER CAR, 4-DOOR",N,78245,1,PROOF OF LIABILITY INSURANCE,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,11,NA,NA,NA,N,DRIVEN,,NONE,NA,NA,EAST,Y,0,0,0,1,0,0,0
14839615,3,MOTOR VEHICLE,Y,N,TX,2C4GP44322R533658,2002,GLD,CHRYSLER,TOWN & COUNTRY,VAN,N,78245,2,NA,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,6,NA,NA,NA,N,DRIVEN,,NONE,NA,NA,WEST,N,0,0,0,0,0,0,0
14839642,1,MOTOR VEHICLE,N,N,TX,3B7KF23632M250352,2002,GRY,DODGE,RAM TRUCK 2500,PICKUP,N,77075,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,LEFT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,9,Y,ACTION TOWING,8000 GALVESTON RD,FAILED TO DRIVE IN SINGLE LANE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14839642,2,MOTOR VEHICLE,N,N,TX,JT2AE04EXP0003115,1993,BGE,TOYOTA,COROLLA,"PASSENGER CAR, 4-DOOR",N,77316,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 3,12,NA,NA,NA,N,FEISTA WRECKER,"20101 GULF FWY, WEBSTER, TX",NONE,NA,NA,SOUTH,N,0,0,1,0,0,1,0
14839675,1,MOTOR VEHICLE,N,N,TX,1D7HA18N42S648878,2002,BLU,DODGE,RAM 1500,PICKUP,N,77372,2,NA,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,N,,,DRIVER INATTENTION,FAILED TO CONTROL SPEED,NA,NORTH,Y,0,0,0,1,0,0,0
14839713,1,MOTOR VEHICLE,N,N,TX,5TENL42N14Z359781,2004,WHI,TOYOTA,TACOMA,PICKUP,N,77075,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 4,7,NA,NA,NA,N,ACTION TOWING,8000 HIGHYWAY 3,FAILED TO CONTROL SPEED,NA,DISTRACTION IN VEHICLE,WEST,Y,0,0,0,1,0,0,0
14839713,2,MOTOR VEHICLE,Y,N,TX,5N1AN08U05C647433,2005,BLK,NISSAN,XTERRA,SPORT UTILITY VEHICLE,N,77075,2,NA,BACK END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,1,NA,NA,NA,N,,LEFT PARKED IN DRIVEWAY,NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
14839721,1,MOTOR VEHICLE,N,N,TX,1FMZU63K94ZB33719,2004,SIL,FORD,EXPLORER,SPORT UTILITY VEHICLE,N,75038,1,LIABILITY INSURANCE POLICY,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,5,NA,NA,NA,N,DRIVER,DRIVEN AWAY,FAILED TO CONTROL SPEED,NA,NA,WEST,Y,0,0,0,1,0,0,0
14839721,2,MOTOR VEHICLE,Y,N,TX,JNKCV51E64M619012,2004,SIL,INFINITI,G35,"PASSENGER CAR, 4-DOOR",N,75077,1,LIABILITY INSURANCE POLICY,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 3,11,NA,NA,NA,N,,,NONE,NA,NA,EAST,Y,0,0,0,0,0,0,0
14839735,1,MOTOR VEHICLE,N,N,LA,5XYZT3LB2FG280228,NA,SIL,HYUNDAI,SANTA FE,SPORT UTILITY VEHICLE,N,77375,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,12,NA,NA,NA,N,LAMAR LITTLE,14301 ALICE  281-351-1954,DRIVER INATTENTION,FAILED TO CONTROL SPEED,NA,WEST,Y,0,0,1,0,0,1,0
14839735,2,MOTOR VEHICLE,N,N,TX,1C4HJWDG7EL121219,NA,SIL,JEEP,WRANGLER,SPORT UTILITY VEHICLE,N,77493,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,MAGNOLIA TOWING,14301 A ALICE RD  713-545-5917,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
14839747,1,MOTOR VEHICLE,N,N,TX,4T1BF28B5YU087709,2000,WHI,TOYOTA,AVALON,"PASSENGER CAR, 4-DOOR",N,75067,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,11,NA,NA,NA,N,DRIVER,DRIVEN AWAY,CHANGED LANE WHEN UNSAFE,NA,NA,EAST,Y,0,0,0,1,0,0,0
14839747,2,MOTOR VEHICLE,N,N,TX,4T1BE46K59U362062,NA,GRY,TOYOTA,CAMRY,"PASSENGER CAR, 4-DOOR",N,75287,1,PROOF OF LIABILITY INSURANCE,LEFT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,8,NA,NA,NA,N,DRIVER,DRIVEN AWAY,NONE,NA,NA,EAST,Y,0,0,0,1,0,0,0
14839755,1,MOTOR VEHICLE,N,N,TX,1G8MB35B17Y112531,2007,BLU,SATURN,SKY,"PASSENGER CAR, 2-DOOR",N,78063,2,NA,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,3,NA,NA,NA,N,MISSION TOWING,GROWDON POUND,CHANGED LANE WHEN UNSAFE,NA,TURNED WHEN UNSAFE,NORTH,Y,0,0,1,0,0,1,0
14839755,2,MOTOR VEHICLE,N,N,TX,1FMYU60E82UC02677,2002,SIL,FORD,EXPLORER,SPORT UTILITY VEHICLE,N,78231,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,MISSION TOWING,GROWDON POUND,NA,NA,FAULTY EVASIVE ACTION,WEST,Y,0,0,0,1,0,0,0
14839761,1,MOTOR VEHICLE,N,N,TX,2C8GM68414R500790,2004,SIL,CHRYSLER,PACIFICA,"PASSENGER CAR, 4-DOOR",N,,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 6,12,BACK END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,7,N,MISSION,GROWDEN,UNSAFE SPEED,DRIVER INATTENTION,NA,WEST,Y,0,0,0,1,0,0,0
14839783,1,MOTOR VEHICLE,N,N,TX,2GTEK19K4R1549888,1994,GRN,GMC,NA,PICKUP,N,75455,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 2,3,N,RYCHLIKS TOWING,1410 INDUSTRIAL RD,UNDER INFLUENCE - ALCOHOL,NA,NA,WEST,Y,0,0,0,1,0,0,0
14839807,1,MOTOR VEHICLE,N,N,TX,1FAFP34P02W291264,2002,BLU,FORD,FOCUS,"PASSENGER CAR, 4-DOOR",N,78155,2,NA,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,10,NA,NA,NA,Y,TEXAS TOWING,GROWDON POUND,FOLLOWED TOO CLOSELY,FAULTY EVASIVE ACTION,NA,NORTH,Y,0,0,0,1,0,0,0
14839807,2,MOTOR VEHICLE,N,N,TX,5UXKR2C57F0H38647,NA,WHI,BMW,X5,SPORT UTILITY VEHICLE,N,78232,1,PROOF OF LIABILITY INSURANCE,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,NA,NA,NA,N,,,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14839836,1,MOTOR VEHICLE,N,N,TX,1G1ZS53F76F105292,2006,BLU,CHEVROLET,MALIBU,"PASSENGER CAR, 4-DOOR",N,78240,2,NA,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,1,NA,NA,NA,Y,RICHARDS TOWING,GROWDON,NA,NA,OTHER (EXPLAIN IN NARRATIVE),SOUTHEAST,Y,0,0,0,1,0,0,0
14839850,1,MOTOR VEHICLE,N,N,TX,1FTRX12819FA15757,NA,BLU,FORD,F150,PICKUP,N,77664,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 5,12,NA,NA,NA,N,DAVIS WRECKER SERVICE,"403 N. BEECH ST. WOODVILLE, TX.  75979",UNSAFE SPEED,NA,NA,NORTHWEST,Y,0,0,1,0,0,1,0
14839852,1,MOTOR VEHICLE,N,N,TX,1FTRF12247NA06617,2007,GRY,FORD,F150,PICKUP,N,77659,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,12,NA,NA,NA,N,,,FAILED TO DRIVE IN SINGLE LANE,NA,FATIGUED OR ASLEEP,WEST,Y,0,0,0,1,0,0,0
14839875,1,MOTOR VEHICLE,N,N,TX,1GCCS14W218213191,2001,WHI,CHEVROLET,S10,PICKUP,N,77080,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,11,NA,NA,NA,N,NOT TOW,NOT TOW,FAILED TO CONTROL SPEED,NA,NA,NORTHWEST,Y,0,0,0,1,0,0,0
14839875,2,MOTOR VEHICLE,N,N,TX,2HGFA1F53BH501965,NA,GRY,HONDA,CIVIC,"PASSENGER CAR, 4-DOOR",N,77443,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,1,NA,NA,NA,N,NOT TOW,NOT TOW,NONE,NA,NA,NORTH,Y,0,0,0,2,0,0,0
14839880,1,MOTOR VEHICLE,N,N,TX,2C4GP54L95R390699,2005,BLU,CHRYSLER,TOWN & COUNTRY,VAN,N,77373,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,NA,NA,NA,N,NOT TOWED,NOT TOWED,FAILED TO CONTROL SPEED,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14839880,2,MOTOR VEHICLE,N,N,TX,2C4RDGEGXDR643543,NA,BGE,DODGE,GRAND CARAVAN,VAN,N,77382,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,NOT TOWED,NOT TOWED,NONE,NA,NA,SOUTH,Y,0,0,0,4,0,0,0
14839887,1,MOTOR VEHICLE,N,N,TX,JT2BG28K3W0133665,1998,GLD,TOYOTA,CAMRY,"PASSENGER CAR, 4-DOOR",N,77064,1,LIABILITY INSURANCE POLICY,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,1,NA,NA,NA,N,,,NA,NA,UNSAFE SPEED,WEST,Y,0,0,0,1,0,0,0
14839887,2,MOTOR VEHICLE,N,N,TX,5NPEU46F17H272972,2007,BLU,HYUNDAI,SONATA,"PASSENGER CAR, 4-DOOR",N,77489,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,9,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,0,0,0,2,0,0,0
14839908,1,MOTOR VEHICLE,N,N,TX,1B3HB48B27D163201,2007,RED,DODGE,CALIBER,"PASSENGER CAR, 4-DOOR",N,,1,PROOF OF LIABILITY INSURANCE,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,11,NA,NA,NA,N,WHITTINGTON WRECKER,8000 GALVESTON RD,NA,NA,DISREGARD STOP AND GO SIGNAL,EAST,Y,0,0,0,1,0,0,0
14839908,2,MOTOR VEHICLE,N,N,TX,1G1JE6SH8C4128181,NA,WHI,CHEVROLET,SONIC,"PASSENGER CAR, 4-DOOR",N,77573,1,PROOF OF LIABILITY INSURANCE,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,11,NA,NA,NA,N,HP AUTO,13523 CONKLIN,NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
14839921,1,MOTOR VEHICLE,N,N,TX,1N4AL11DX6N314890,2006,BLU,NISSAN,ALTIMA,"PASSENGER CAR, 4-DOOR",N,78109,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,JOHNNY'S WRECKER SERVICE (945-7766),JOHNNY'S WRECKER SERVICE (945-7766),DRIVER INATTENTION,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14839921,2,MOTOR VEHICLE,N,N,TX,1B4HS28Z8XF593008,1999,GRY,DODGE,DURANGO,SPORT UTILITY VEHICLE,N,78263,1,LIABILITY INSURANCE POLICY,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,DRIVEN AWAY,DRIVEN AWAY,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14839939,1,MOTOR VEHICLE,N,N,TX,JTKDE177960071064,2006,GRY,TOYOTA,SCION TC,"PASSENGER CAR, 2-DOOR",N,75070,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,NA,NA,NA,NA,N,,,FAILED TO CONTROL SPEED,DRIVER INATTENTION,OTHER (EXPLAIN IN NARRATIVE),EAST,Y,0,0,0,1,0,0,0
14839939,2,MOTOR VEHICLE,N,N,TX,3G2JB12F05S224444,2005,GLD,PONTIAC,SUNFIRE,"PASSENGER CAR, 2-DOOR",N,76001,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,NA,NA,NA,NA,N,,,NONE,NA,NA,EAST,Y,0,0,0,1,0,0,0
14839966,1,MOTOR VEHICLE,N,N,TX,5NPET4AC4AH653951,NA,BLU,HYUNDAI,SONATA,"PASSENGER CAR, 4-DOOR",N,79936,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 5,12,NA,NA,NA,Y,FUSION TOWING,IMPOUND LOT,NA,NA,HAD BEEN DRINKING,EAST,Y,0,1,0,0,0,1,0
14839966,2,MOTOR VEHICLE,N,N,TX,1NXBR32E97Z869381,2007,SIL,TOYOTA,COROLLA,"PASSENGER CAR, 4-DOOR",N,79907,1,LIABILITY INSURANCE POLICY,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 6,6,NA,NA,NA,N,AD WRECKER,8708 APARACIO,NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
14839969,1,MOTOR VEHICLE,N,N,TX,2HGFB2F51CH592805,NA,SIL,HONDA,CIVIC,"PASSENGER CAR, 4-DOOR",N,,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 4,6,NA,NA,NA,N,TEXAS TOWING,1912 BROADWAY,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14839969,2,MOTOR VEHICLE,N,N,TX,5N1ED28T14C623342,2004,BLK,NISSAN,XTERRA,SPORT UTILITY VEHICLE,N,,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,,,DRIVER INATTENTION,FOLLOWED TOO CLOSELY,NA,NORTH,Y,0,0,0,1,0,0,0
14839998,1,MOTOR VEHICLE,N,N,TX,2GCEC19V541330616,2004,RED,CHEVROLET,S10,PICKUP,N,77016,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 5,12,NA,NA,NA,N,COUNTY LINE TOWING 281-592-1125,"19806 KNOLL DR. NEW CANEY, TX 77357",UNSAFE SPEED,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
14840001,1,MOTOR VEHICLE,N,N,TX,3GNEC16T01G181027,2001,GRN,CHEVROLET,SUBURBAN,SPORT UTILITY VEHICLE,N,77080,2,NA,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,11,NA,NA,NA,Y,MIRAGE TOWING,13065 FONDREN RD,FAILED TO DRIVE IN SINGLE LANE,NA,FAULTY EVASIVE ACTION,WEST,Y,0,0,0,1,0,0,0
14840001,2,MOTOR VEHICLE,N,N,TX,2G1FF1E33F9206244,NA,BLK,CHEVROLET,CAMARO,"PASSENGER CAR, 2-DOOR",N,77065,1,PROOF OF LIABILITY INSURANCE,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 3,5,NA,NA,NA,Y,ELITE TOWING,10400 SW PLAZA,NONE,NA,NA,WEST,Y,0,0,0,4,0,0,0
14840005,1,MOTOR VEHICLE,N,N,TX,3N1CN7AP3DL873157,NA,SIL,NISSAN,VERSA,"PASSENGER CAR, 4-DOOR",N,78233,1,LIABILITY INSURANCE POLICY,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 5,6,NA,NA,NA,N,NONE,NON3,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14840005,2,MOTOR VEHICLE,N,N,TX,2T1BU4EEXBC684184,NA,RED,TOYOTA,COROLLA,"PASSENGER CAR, 4-DOOR",N,78232,1,LIABILITY INSURANCE POLICY,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 5,12,NA,NA,NA,N,CONTRACT WRECKER,GROWDON POUND,HAD BEEN DRINKING,NA,DRIVER INATTENTION,NORTH,Y,0,0,0,1,0,0,0
14840017,1,MOTOR VEHICLE,N,Y,TX,1N4AL2AP7BN471237,NA,WHI,NISSAN,ALTIMA,"PASSENGER CAR, 4-DOOR",N,78101,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 3,1,NA,NA,NA,Y,CONTRACT,GROWDON,DRIVER INATTENTION,FOLLOWED TOO CLOSELY,NA,NORTH,Y,0,0,1,0,0,1,0
14840017,2,MOTOR VEHICLE,N,N,TX,1GTEC19KXRE550801,1994,BLU,GMC,NA,PICKUP,N,78229,1,PROOF OF LIABILITY INSURANCE,BACK END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,7,NA,NA,NA,N,NOT TOWED,,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14840030,1,MOTOR VEHICLE,N,N,TX,1ZVHT82H185104259,NA,RED,FORD,MUSTANG,"PASSENGER CAR, 2-DOOR",N,75558,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 3,11,NA,NA,NA,N,RYCHLIK,1410 INDUSTRAIL,DRIVER INATTENTION,FAILED TO CONTROL SPEED,NA,NORTH,Y,0,0,0,1,0,0,0
14840036,1,MOTOR VEHICLE,N,N,TX,3GYFK66N56G228469,2006,SIL,CADILLAC,ESCALADE,SPORT UTILITY VEHICLE,N,77095,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,11,NA,NA,NA,N,BY DRIVER,DRIVEN AWAY,TURNED IMPROPERLY - WRONG LANE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14840036,2,MOTOR VEHICLE,N,N,TX,2D8HN44E69R602648,NA,RED,DODGE,GRAND CARAVAN,VAN,N,77074,1,PROOF OF LIABILITY INSURANCE,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,3,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,12,N,BY DRIVER,DRIVEN AWAY,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14840049,1,MOTOR VEHICLE,N,N,TX,WVWPD63B33P045318,2003,BLU,VOLKSWAGEN,PASSAT,"PASSENGER CAR, 4-DOOR",N,75217,2,NA,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,2,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,4,Y,CONTRACT WRECKER,"1955 VILBIG, DALLAS, TEXAS",DISREGARD STOP AND GO SIGNAL,UNDER INFLUENCE - DRUG,HAD BEEN DRINKING,NORTH,Y,1,0,0,0,0,1,0
14840049,2,MOTOR VEHICLE,N,N,TX,1G2NF52T81M530515,2001,WHI,PONTIAC,GRAND AM,"PASSENGER CAR, 4-DOOR",N,75048,1,PROOF OF LIABILITY INSURANCE,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,10,LEFT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,8,Y,CONTRACT WRECKER,"1955 VILBIG, DALLAS, TEXAS",NONE,NA,NA,WEST,Y,0,0,0,2,0,0,0
14840063,1,MOTOR VEHICLE,N,N,TX,5YFBURHE9GP394289,NA,RED,TOYOTA,COROLLA,"PASSENGER CAR, 4-DOOR",N,78250,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 5,11,NA,NA,NA,N,TEXAS TOWING,GROWDEN,HAD BEEN DRINKING,FAILED TO CONTROL SPEED,NA,NORTH,Y,0,0,0,1,0,0,0
